match_id,xg_home,xg_away,xg_total,xg_draw_index
47843,1.1860009815130925,1.8506626232023797,3.0366636047154723,0.9570669116227623
47846,1.8020628883024765,2.013767557362178,3.8158304456646546,0.8947335643468276
47845,1.8254483009909035,2.269662767263755,4.095111068254658,0.8723911145396274
47844,2.319214278313037,0.0,2.319214278313037,1.014462857734957
47842,1.9509245267746744,2.314024298539865,4.26494882531454,0.8588040939748368
47841,3.436899863605466,0.9611405369267165,4.3980404005321825,0.8481567679574253
47840,2.3647784675366283,2.9683046818167913,5.33308314935342,0.8
47839,3.140662165989085,1.1913258419675805,4.3319880079566655,0.8534409593634668
47838,1.801965657859037,0.0,1.801965657859037,1.055842747371277
47837,0.0,0.9609467575130317,0.9609467575130317,1.1231242593989574
47836,3.511539665619949,2.0361192247488957,5.547658890368845,0.8
47835,0.0,1.1422101502097766,1.1422101502097766,1.1086231879832178
47834,0.0,0.0,0.0,1.2
47833,0.0,0.0,0.0,1.2
47832,0.9333807632467861,2.0465730909962105,2.9799538542429964,0.9616036916605603
47831,0.0,1.0001327957127755,1.0001327957127755,1.119989376342978
47830,0.9556915285092414,0.0,0.9556915285092414,1.1235446777192606
47828,2.3762032072155606,0.9912124763743113,3.367415683589872,0.9306067453128102
47829,0.9396054698072852,0.9452009462417079,1.8848064160489932,1.0492154867160806
47826,3.4181773147140584,0.9043875461604858,4.322564860874544,0.8541948111300365
47827,0.9568142031819102,2.138668685907689,3.095482889089599,0.9523613688728321
47822,2.292371624899585,0.905525024177412,3.197896649076997,0.9441682680738402
47823,0.0,0.0,0.0,1.2
47824,0.0,1.0708271436624595,1.0708271436624595,1.1143338285070032
47825,0.9659285048930419,0.9713242483609376,1.9372527532539796,1.0450197797396816
47821,3.594667210356037,0.0,3.594667210356037,0.912426623171517
47819,2.2034405573223097,3.1727940488485173,5.3762346061708275,0.8
47820,0.9334977028757859,1.1506019586454554,2.0840996615212415,1.0332720270783007
47815,2.3751386686789364,1.1072770188089172,3.482415687487854,0.9214067450009717
47816,0.9063399307915314,0.9484589050035725,1.854798835795104,1.0516160931363916
47817,3.049348822061029,0.0,3.049348822061029,0.9560520942351176
47818,2.858317797733945,1.1417482819471978,4.000066079681143,0.8799947136255085
47804,1.0569200826937777,1.8305860363011515,2.887506118994929,0.9689995104804057
