match_id,xg_home,xg_away,xg_total,xg_draw_index
70436,0.9848623749862798,0.0,0.9848623749862798,1.1212110100010977
70437,2.039403020450799,1.0703531942619986,3.1097562147127977,0.9512195028229762
70438,1.8150488212624944,0.9426069867328695,2.7576558079953637,0.9793875353603709
70439,2.249347417871386,3.0777022263847926,5.327049644256179,0.8
70440,0.0,2.0643973253242,2.0643973253242,1.034848213974064
70441,0.9224137538102839,2.126405668447429,3.048819422257713,0.956094446219383
70442,2.253781063528059,0.0,2.253781063528059,1.0196975149177554
70443,3.5037317740579486,1.0263701058986103,4.530101879956559,0.8375918496034752
70444,2.222398315380476,0.0,2.222398315380476,1.022208134769562
70445,1.9372630165796922,1.8316760118012123,3.7689390283809043,0.8984848777295277
70426,0.9339444409268117,1.8384036053845223,2.772348046311334,0.9782121562950933
70427,0.0,1.1221138539558007,1.1221138539558007,1.110230891683536
70428,1.8599927519117214,0.0,1.8599927519117214,1.0512005798470623
70429,2.3935996408912477,3.1355600262681973,5.529159667159445,0.8
70430,1.1411102622430644,2.832033275049022,3.9731435372920862,0.8821485170166331
70431,0.9814754066142066,1.0847998119797617,2.0662752185939683,1.0346979825124825
70432,1.160594412842075,2.1591604564328835,3.3197548692749583,0.9344196104580034
70433,2.0825718140427734,1.868316315601409,3.9508881296441825,0.8839289496284654
70434,1.8696909295947974,0.9991191428079651,2.8688100724027628,0.970495194207779
70435,1.042154571984907,0.0,1.042154571984907,1.1166276342412074
70425,0.9537198279554376,0.0,0.9537198279554376,1.123702413763565
70416,1.1769471427590117,0.0,1.1769471427590117,1.105844228579279
70417,2.356245112279267,1.147807623100384,3.504052735379651,0.9196757811696279
70418,1.1691939099487776,0.9822819671753704,2.151475877124148,1.027881929830068
70419,2.3716356477639335,1.1114288528507603,3.483064500614694,0.9213548399508245
70420,0.9379958640452547,2.7339445709752015,3.6719404350204563,0.9062447651983635
70421,1.0442391003970117,2.875165266502178,3.91940436689919,0.8864476506480649
70422,1.108228222066113,1.0666672847480974,2.1748955068142104,1.0260083594548632
70423,1.010388855207016,1.8037338234282205,2.8141226786352362,0.974870185709181
70424,2.174403453859231,1.1476514433251386,3.3220548971843695,0.9342356082252504
70415,2.391111083393105,0.0,2.391111083393105,1.0087111133285516
70414,1.0912727879495778,1.0611177079443646,2.1523904958939424,1.0278087603284847
70406,1.989962063541555,0.969345798641475,2.9593078621830298,0.9632553710253576
70407,3.0316512261961224,3.5280378876840173,6.55968911388014,0.8
70408,0.0,0.0,0.0,1.2
70409,0.0,0.9024874178438447,0.9024874178438447,1.1278010065724924
70410,0.0,3.2559466868442817,3.2559466868442817,0.9395242650524575
70411,3.208895173425258,2.3774092099148394,5.586304383340098,0.8
70412,0.0,1.0929082622759054,1.0929082622759054,1.1125673390179276
70413,0.0,0.0,0.0,1.2
70396,2.1782343015778056,0.985722245584457,3.163956547162263,0.946883476227019
70397,0.0,1.9046233750518125,1.9046233750518125,1.047630129995855
70398,2.1180870838907153,1.1218555824538399,3.239942666344555,0.9408045866924356
70399,3.3974146991635807,0.0,3.3974146991635807,0.9282068240669136
70400,3.2848367810233277,0.0,3.2848367810233277,0.9372130575181338
70401,1.1972215775634907,0.9920247707667935,2.1892463483302844,1.0248602921335772
70402,1.1392614066046478,0.0,1.1392614066046478,1.1088590874716282
70403,0.0,1.1038305515034494,1.1038305515034494,1.111693555879724
70404,1.0086934256705788,1.0851038777219006,2.0937973033924795,1.0324962157286017
70405,1.106955431782114,1.0418453654557802,2.148800797237894,1.0280959362209685
70386,0.9972562874159849,3.710693921529731,4.707950208945716,0.8233639832843427
70387,1.8819569386204593,0.0,1.8819569386204593,1.0494434449103633
70388,1.0151488154078185,2.249995057823349,3.2651438732311675,0.9387884901415066
70389,1.0214666659012748,0.9944958618106169,2.0159625277118915,1.0387229977830488
70390,0.0,3.29941040016529,3.29941040016529,0.9360471679867768
70391,0.0,2.7642205197611345,2.7642205197611345,0.9788623584191093
70392,0.0,2.1048207039939464,2.1048207039939464,1.0316143436804843
70393,0.9836072448768658,3.4353121384015233,4.418919383278389,0.8464864493377289
70394,0.0,0.9941615696227638,0.9941615696227638,1.120467074430179
70395,0.0,1.029891967688706,1.029891967688706,1.1176086425849034
70385,2.1854448110333937,2.284104846119395,4.469549657152789,0.8424360274277769
70376,2.3934877973479134,4.403484748901077,6.79697254624899,0.8
70377,1.8008642848417329,1.179084034285015,2.979948319126748,0.9616041344698602
70378,0.0,0.0,0.0,1.2
70379,1.1133604648228221,0.0,1.1133604648228221,1.1109311628141743
70380,0.0,2.1815896255284613,2.1815896255284613,1.0254728299577232
70381,2.028406699579092,0.9383601561460767,2.9667668557251687,0.9626586515419865
70382,0.0,0.0,0.0,1.2
70383,1.9150250886041005,0.0,1.9150250886041005,1.046797992911672
70384,1.089573500957464,0.0,1.089573500957464,1.1128341199234029
70375,0.0,1.9365905341857401,1.9365905341857401,1.0450727572651408
70366,2.3925985717389997,0.9614196513652136,3.3540182231042133,0.9316785421516629
70367,1.1005595885085366,0.9571851662745667,2.057744754783103,1.0353804196173517
70368,2.184072306645829,1.1109263650898489,3.2949986717356783,0.9364001062611458
70369,1.0591141649711728,0.0,1.0591141649711728,1.1152708668023061
70370,0.0,2.0626580945697692,2.0626580945697692,1.0349873524344184
70371,2.169707061781827,0.9648829366882026,3.1345899984700294,0.9492328001223976
70372,0.0,2.399566059382627,2.399566059382627,1.0080347152493898
70373,1.184432176763658,1.052744679000691,2.237176855764349,1.0210258515388522
70374,0.0,2.3284368897530006,2.3284368897530006,1.01372504881976
70356,1.1779408240500537,2.1073461771048727,3.2852870011549262,0.9371770399076059
70357,2.3909041798157067,3.6035904661013234,5.99449464591703,0.8
70358,0.9043324238479937,0.0,0.9043324238479937,1.1276534060921606
70359,1.084754517769601,1.1951228479816525,2.279877365751253,1.0176098107398996
70360,1.0679846699641704,2.2345572757793737,3.302541945743544,0.9357966443405165
70361,0.9362758727139855,1.0289936663274735,1.965269539041459,1.0427784368766833
70362,3.314378275751941,0.9822765228931276,4.2966547986450685,0.8562676161083945
70363,1.8307426693532272,0.0,1.8307426693532272,1.0535405864517418
70364,1.112305269863425,1.0765073303949457,2.1888126002583705,1.0248949919793304
70365,1.8352057157298274,0.0,1.8352057157298274,1.0531835427416139
70346,1.1721034345162675,0.0,1.1721034345162675,1.1062317252386986
70347,2.081263257599347,0.0,2.081263257599347,1.0334989393920522
70348,3.4912547428106553,0.0,3.4912547428106553,0.9206996205751475
70349,0.9973394720345777,2.3779901485576485,3.3753296205922263,0.9299736303526219
70350,1.0527890712319299,1.047842465284404,2.100631536516334,1.0319494770786932
70351,0.0,1.1538156295306496,1.1538156295306496,1.107694749637548
70352,0.0,0.0,0.0,1.2
70353,1.1802492414833312,1.1689002944158609,2.3491495358991923,1.0120680371280646
70354,6.585152457541984,0.0,6.585152457541984,0.8
70355,1.1436590635399917,0.9357973452551973,2.0794564087951892,1.0336434872963849
70336,0.0,1.1911344903405099,1.1911344903405099,1.1047092407727592
70337,3.56044039512064,2.2244892031439853,5.784929598264625,0.8
70338,1.043836787618914,0.0,1.043836787618914,1.116493056990487
70339,4.21684772604607,1.1324200483508209,5.349267774396891,0.8
70340,1.1875175637138884,0.0,1.1875175637138884,1.1049985949028889
70341,0.0,0.0,0.0,1.2
70342,1.1595362596361802,0.9985157590415676,2.158052018677748,1.0273558385057802
70343,0.0,1.1487844508415723,1.1487844508415723,1.1080972439326742
70344,2.1688383507034685,0.0,2.1688383507034685,1.0264929319437226
70345,0.0,0.0,0.0,1.2
70335,1.997060733549022,0.0,1.997060733549022,1.0402351413160782
70326,0.9596127807492343,0.9228293873630189,1.8824421681122532,1.0494046265510197
70327,1.0082211484599761,1.032808794363845,2.041029942823821,1.0367176045740942
70328,1.0834014738866018,0.0,1.0834014738866018,1.113327882089072
70329,0.0,1.065906063251646,1.065906063251646,1.1147275149398683
70330,0.0,1.0952139082293333,1.0952139082293333,1.1123828873416532
70331,1.9367334503338482,0.9430605448266873,2.8797939951605356,0.9696164803871572
70332,0.0,2.322249353632218,2.322249353632218,1.0142200517094226
70333,0.9733168208492282,3.490171722038018,4.463488542887246,0.8429209165690204
70334,0.9144240709714445,0.0,0.9144240709714445,1.1268460743222843
70325,0.0,1.957908348299476,1.957908348299476,1.043367332136042
70316,3.5574359727082734,0.9013759146228031,4.458811887331077,0.8432950490135138
70317,2.2790628004353706,1.1861772984557173,3.465240098891088,0.922780792088713
70318,3.501990237211752,0.0,3.501990237211752,0.9198407810230598
70319,1.037406235630882,0.0,1.037406235630882,1.1170075011495295
70320,2.3325688716797015,1.086394969440702,3.4189638411204033,0.9264828927103678
70321,1.8041041836674367,1.0106604559432517,2.8147646396106882,0.9748188288311449
70322,1.0005288156337295,0.0,1.0005288156337295,1.1199576947493017
70323,1.0232322359185022,0.0,1.0232322359185022,1.11814142112652
70324,0.9529579233131511,0.0,0.9529579233131511,1.123763366134948
70315,3.6501850204212642,0.0,3.6501850204212642,0.9079851983662989
70306,0.0,0.9449976756184878,0.9449976756184878,1.124400185950521
70307,0.0,0.0,0.0,1.2
70308,1.0841471939547263,0.9602518905137508,2.044399084468477,1.0364480732425219
70309,1.9615562634046937,0.0,1.9615562634046937,1.0430754989276245
70310,3.346849823424251,0.9058484907582384,4.2526983141824894,0.8597841348654008
70311,0.0,0.9513091867353999,0.9513091867353999,1.123895265061168
70312,1.1571710625546783,0.0,1.1571710625546783,1.1074263149956258
70313,1.0860266883535465,1.1616986802991969,2.2477253686527434,1.0201819705077806
70314,1.1241558267159548,0.9390624828063031,2.063218309522258,1.0349425352382193
70305,1.1036137669723372,0.0,1.1036137669723372,1.111710898642213
70304,2.229785547654636,4.037039436080098,6.266824983734734,0.8
70295,1.0284880166935757,2.8244948023385947,3.8529828190321704,0.8917613744774263
70296,0.0,1.0230349760162518,1.0230349760162518,1.1181572019186998
70297,3.554269899909911,1.0717334594927785,4.62600335940269,0.8299197312477848
70298,0.9827379748800765,1.0172250080935392,1.9999629829736159,1.0400029613621107
70299,4.361119137564453,0.0,4.361119137564453,0.8511104689948438
70300,0.0,1.1693697870869801,1.1693697870869801,1.1064504170330416
70301,2.057872673864564,0.0,2.057872673864564,1.0353701860908349
70302,0.959920458515643,3.2044027291892023,4.164323187704845,0.8668541449836125
70303,3.2425163347972354,0.0,3.2425163347972354,0.9405986932162211
70294,2.1340696673131414,0.0,2.1340696673131414,1.0292744266149487
70285,3.9486909091275972,1.1562464720001615,5.104937381127758,0.8
70286,1.1592080511204548,1.013263470538582,2.1724715216590367,1.026202278267277
70287,1.0411711328944835,0.9631624241724701,2.0043335570669534,1.0396533154346437
70288,0.9978921330211075,0.9385609002857688,1.9364530333068761,1.04508375733545
70289,0.0,0.9826824612750042,0.9826824612750042,1.1213854030979997
70290,0.0,0.0,0.0,1.2
70291,0.9976840947910421,0.0,0.9976840947910421,1.1201852724167167
70292,0.0,0.0,0.0,1.2
70293,1.1075942494417395,0.9198178840508858,2.0274121334926254,1.0378070293205899
70281,0.9173149405378405,2.3696383782769894,3.28695331881483,0.9370437344948136
