league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
SP2,2223,2022-08-12,Leganes,Huesca,75,75,False
SP2,2223,2022-08-13,Las Palmas,Zaragoza,76,78,False
SP2,2223,2022-08-13,Leganes,Alaves,1,7,False
SP2,2223,2022-08-13,Mirandes,Sp Gijon,78,76,False
SP2,2223,2022-08-13,Eibar,Tenerife,76,76,False
SP2,2223,2022-08-14,Burgos,Malaga,77,78,False
SP2,2223,2022-08-14,Ibiza,Granada,77,1163,False
SP2,2223,2022-08-14,Santander,Villarreal B,755,7,False
SP2,2223,2022-08-15,Cartagena,Ponferradina,78,79,False
SP2,2223,2022-08-15,Oviedo,Andorra,78,7,False
SP2,2223,2022-08-15,Lugo,Albacete,79,442,False
SP2,2223,2022-08-19,Villarreal B,Eibar,5,6,False
SP2,2223,2022-08-19,Alaves,Mirandes,6,6,False
SP2,2223,2022-08-20,Zaragoza,Leganes,7,7,False
SP2,2223,2022-08-20,Granada,Santander,6,6,False
SP2,2223,2022-08-20,Sp Gijon,Andorra,7,5,False
SP2,2223,2022-08-20,Albacete,Burgos,5,6,False
SP2,2223,2022-08-21,Tenerife,Lugo,8,6,False
SP2,2223,2022-08-21,Huesca,Cartagena,9,6,False
SP2,2223,2022-08-21,Oviedo,Leganes,6,1,False
SP2,2223,2022-08-22,Malaga,Las Palmas,8,9,False
SP2,2223,2022-08-22,Ponferradina,Ibiza,7,8,False
SP2,2223,2022-08-26,Albacete,Huesca,6,5,False
SP2,2223,2022-08-26,Cartagena,Zaragoza,5,6,False
SP2,2223,2022-08-27,Mirandes,Malaga,8,5,False
SP2,2223,2022-08-27,Leganes,Tenerife,6,6,False
SP2,2223,2022-08-27,Lugo,Leganes,6,6,False
SP2,2223,2022-08-27,Sp Gijon,Burgos,7,7,False
SP2,2223,2022-08-28,Ibiza,Alaves,6,9,False
SP2,2223,2022-08-28,Santander,Oviedo,8,7,False
SP2,2223,2022-08-28,Eibar,Ponferradina,9,6,False
SP2,2223,2022-08-29,Las Palmas,Andorra,7,9,False
SP2,2223,2022-08-29,Granada,Villarreal B,9,10,False
SP2,2223,2022-09-02,Leganes,Eibar,6,5,False
SP2,2223,2022-09-03,Ponferradina,Sp Gijon,6,7,False
SP2,2223,2022-09-03,Tenerife,Santander,7,6,False
SP2,2223,2022-09-03,Villarreal B,Mirandes,5,7,False
SP2,2223,2022-09-03,Alaves,Las Palmas,6,5,False
SP2,2223,2022-09-04,Burgos,Cartagena,8,9,False
SP2,2223,2022-09-04,Huesca,Ibiza,9,7,False
SP2,2223,2022-09-04,Zaragoza,Lugo,9,8,False
SP2,2223,2022-09-04,Andorra,Granada,6,6,False
SP2,2223,2022-09-04,Malaga,Albacete,8,9,False
SP2,2223,2022-09-05,Oviedo,Leganes,8,3,False
