league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
SC2,2223,2022-07-30,Falkirk,Montrose,91,91,False
SC2,2223,2022-07-30,Dunfermline,Alloa,7,91,False
SC2,2223,2022-07-30,Peterhead,Airdrie Utd,91,91,False
SC2,2223,2022-07-30,Kelty Hearts,Edinburgh City,7,7,False
SC2,2223,2022-07-30,Queen of Sth,Clyde,7,91,False
SC2,2223,2022-08-06,Alloa,Kelty Hearts,7,7,False
SC2,2223,2022-08-06,Clyde,Peterhead,7,7,False
SC2,2223,2022-08-06,Edinburgh City,Dunfermline,7,7,False
SC2,2223,2022-08-06,Montrose,Queen of Sth,7,7,False
SC2,2223,2022-08-06,Airdrie Utd,Falkirk,7,7,False
SC2,2223,2022-08-13,Dunfermline,Montrose,7,7,False
SC2,2223,2022-08-13,Falkirk,Peterhead,7,7,False
SC2,2223,2022-08-13,Queen of Sth,Airdrie Utd,7,7,False
SC2,2223,2022-08-13,Alloa,Edinburgh City,7,7,False
SC2,2223,2022-08-13,Clyde,Kelty Hearts,7,7,False
SC2,2223,2022-08-20,Kelty Hearts,Dunfermline,7,7,False
SC2,2223,2022-08-20,Montrose,Clyde,7,7,False
SC2,2223,2022-08-20,Peterhead,Queen of Sth,7,7,False
SC2,2223,2022-08-20,Airdrie Utd,Alloa,7,7,False
SC2,2223,2022-08-20,Edinburgh City,Falkirk,7,7,False
SC2,2223,2022-08-27,Falkirk,Queen of Sth,7,7,False
SC2,2223,2022-08-27,Edinburgh City,Clyde,7,7,False
SC2,2223,2022-08-27,Montrose,Kelty Hearts,7,7,False
SC2,2223,2022-08-27,Alloa,Peterhead,7,7,False
SC2,2223,2022-08-27,Dunfermline,Airdrie Utd,7,7,False
SC2,2223,2022-09-03,Clyde,Alloa,7,7,False
SC2,2223,2022-09-03,Airdrie Utd,Edinburgh City,7,7,False
SC2,2223,2022-09-03,Kelty Hearts,Falkirk,7,7,False
SC2,2223,2022-09-03,Peterhead,Montrose,7,7,False
SC2,2223,2022-09-03,Queen of Sth,Dunfermline,7,7,False
SC2,2223,2022-09-17,Dunfermline,Falkirk,14,14,False
SC2,2223,2022-09-17,Peterhead,Kelty Hearts,14,14,False
SC2,2223,2022-09-17,Queen of Sth,Edinburgh City,14,14,False
SC2,2223,2022-09-17,Alloa,Montrose,14,14,False
SC2,2223,2022-09-17,Airdrie Utd,Clyde,14,14,False
SC2,2223,2022-10-01,Kelty Hearts,Airdrie Utd,14,14,False
SC2,2223,2022-10-01,Montrose,Edinburgh City,14,14,False
SC2,2223,2022-10-01,Queen of Sth,Alloa,14,14,False
SC2,2223,2022-10-01,Dunfermline,Peterhead,14,14,False
SC2,2223,2022-10-01,Falkirk,Clyde,14,14,False
SC2,2223,2022-10-04,Montrose,Airdrie Utd,3,3,True
SC2,2223,2022-10-05,Edinburgh City,Peterhead,4,4,True
SC2,2223,2022-10-08,Clyde,Montrose,7,4,False
SC2,2223,2022-10-08,Edinburgh City,Kelty Hearts,3,7,False
SC2,2223,2022-10-08,Airdrie Utd,Queen of Sth,4,7,False
SC2,2223,2022-10-08,Peterhead,Falkirk,3,7,False
SC2,2223,2022-10-08,Alloa,Dunfermline,7,7,False
SC2,2223,2022-10-11,Kelty Hearts,Queen of Sth,3,3,True
SC2,2223,2022-10-15,Alloa,Airdrie Utd,7,7,False
SC2,2223,2022-10-15,Dunfermline,Edinburgh City,7,7,False
SC2,2223,2022-10-15,Kelty Hearts,Clyde,4,7,False
SC2,2223,2022-10-15,Montrose,Falkirk,7,7,False
SC2,2223,2022-10-15,Queen of Sth,Peterhead,4,7,False
SC2,2223,2022-10-18,Clyde,Dunfermline,3,3,True
SC2,2223,2022-10-18,Falkirk,Alloa,3,3,True
SC2,2223,2022-10-22,Edinburgh City,Airdrie Utd,7,7,False
SC2,2223,2022-10-22,Montrose,Dunfermline,7,4,False
SC2,2223,2022-10-22,Peterhead,Alloa,7,4,False
SC2,2223,2022-10-22,Clyde,Queen of Sth,4,7,False
SC2,2223,2022-10-22,Falkirk,Kelty Hearts,4,7,False
SC2,2223,2022-10-29,Dunfermline,Kelty Hearts,7,7,False
SC2,2223,2022-10-29,Peterhead,Edinburgh City,7,7,False
SC2,2223,2022-10-29,Queen of Sth,Falkirk,7,7,False
SC2,2223,2022-10-29,Alloa,Clyde,7,7,False
SC2,2223,2022-10-29,Airdrie Utd,Montrose,7,7,False
SC2,2223,2022-11-05,Edinburgh City,Queen of Sth,7,7,False
SC2,2223,2022-11-05,Kelty Hearts,Alloa,7,7,False
SC2,2223,2022-11-05,Montrose,Peterhead,7,7,False
SC2,2223,2022-11-05,Clyde,Airdrie Utd,7,7,False
SC2,2223,2022-11-05,Falkirk,Dunfermline,7,7,False
SC2,2223,2022-11-12,Dunfermline,Clyde,7,7,False
SC2,2223,2022-11-12,Falkirk,Edinburgh City,7,7,False
SC2,2223,2022-11-12,Kelty Hearts,Montrose,7,7,False
SC2,2223,2022-11-12,Airdrie Utd,Peterhead,7,7,False
SC2,2223,2022-11-12,Alloa,Queen of Sth,7,7,False
SC2,2223,2022-11-19,Edinburgh City,Alloa,7,7,False
SC2,2223,2022-11-19,Peterhead,Dunfermline,7,7,False
SC2,2223,2022-11-19,Queen of Sth,Montrose,7,7,False
SC2,2223,2022-11-19,Airdrie Utd,Kelty Hearts,7,7,False
SC2,2223,2022-11-19,Clyde,Falkirk,7,7,False
SC2,2223,2022-12-03,Falkirk,Airdrie Utd,14,14,False
SC2,2223,2022-12-03,Kelty Hearts,Peterhead,14,14,False
SC2,2223,2022-12-03,Montrose,Alloa,14,14,False
SC2,2223,2022-12-03,Clyde,Edinburgh City,14,14,False
SC2,2223,2022-12-03,Dunfermline,Queen of Sth,14,14,False
SC2,2223,2022-12-17,Edinburgh City,Montrose,14,14,False
SC2,2223,2022-12-17,Queen of Sth,Kelty Hearts,14,14,False
SC2,2223,2022-12-23,Montrose,Airdrie Utd,6,20,False
SC2,2223,2022-12-23,Clyde,Alloa,20,20,False
SC2,2223,2022-12-23,Falkirk,Queen of Sth,20,6,False
SC2,2223,2022-12-24,Kelty Hearts,Dunfermline,7,21,False
SC2,2223,2022-12-24,Edinburgh City,Peterhead,7,21,False
