league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
USA1,1617,2016-03-06,Orlando City,Real Salt Lake,7,7,False
USA1,1617,2016-03-06,Chicago Fire,New York RB,7,7,False
USA1,1617,2016-03-06,Houston Dynamo,New England Revolution,7,7,False
USA1,1617,2016-03-06,Portland Timbers,Columbus Crew,7,7,False
USA1,1617,2016-03-06,Vancouver Whitecaps,Impact de Montréal,7,7,False
USA1,1617,2016-03-06,Los Angeles Galaxy,D.C. United,7,7,False
USA1,1617,2016-03-06,Orlando City,Chicago Fire,7,7,False
USA1,1617,2016-03-06,Real Salt Lake,Seattle Sounders,7,7,False
USA1,1617,2016-03-06,Columbus Crew,Philadelphia Union,7,7,False
USA1,1617,2016-03-06,Sporting Kansas City,Vancouver Whitecaps,7,7,False
USA1,1617,2016-03-06,New York RB,Toronto FC,7,7,False
USA1,1617,2016-03-06,San Jose Earthquakes,Portland Timbers,7,7,False
USA1,1617,2016-03-06,New York RB,Houston Dynamo,7,7,False
USA1,1617,2016-03-06,Seattle Sounders,Vancouver Whitecaps,7,7,False
USA1,1617,2016-03-06,Portland Timbers,Real Salt Lake,7,7,False
USA1,1617,2016-03-06,D.C. United,Colorado Rapids,7,7,False
USA1,1617,2016-03-06,New York RB,New England Revolution,7,7,False
USA1,1617,2016-03-06,FC Dallas,Columbus Crew,7,7,False
USA1,1617,2016-03-06,San Jose Earthquakes,D.C. United,7,7,False
USA1,1617,2016-03-06,Orlando City,Portland Timbers,7,7,False
USA1,1617,2016-03-06,Philadelphia Union,Orlando City,7,7,False
USA1,1617,2016-03-06,New England Revolution,Toronto FC,7,7,False
USA1,1617,2016-03-06,FC Dallas,San Jose Earthquakes,7,7,False
USA1,1617,2016-03-06,Houston Dynamo,Seattle Sounders,7,7,False
USA1,1617,2016-03-06,Los Angeles Galaxy,Portland Timbers,7,7,False
USA1,1617,2016-03-06,Sporting Kansas City,Colorado Rapids,7,7,False
USA1,1617,2016-03-06,Portland Timbers,FC Dallas,7,7,False
USA1,1617,2016-03-06,Houston Dynamo,Los Angeles Galaxy,7,7,False
USA1,1617,2016-03-06,Chicago Fire,Impact de Montréal,7,7,False
USA1,1617,2016-03-06,Colorado Rapids,New York RB,7,7,False
USA1,1617,2016-03-06,Seattle Sounders,Philadelphia Union,7,7,False
USA1,1617,2016-03-06,Portland Timbers,San Jose Earthquakes,7,7,False
